,director_name,actor_1,actor_2,actor_3,genres,gross
3977,90,96,772,284,Mystery,293501675.0
3978,90,96,772,284,Thriller,293501675.0
3979,523,450,773,909,Action,18600911.0
3980,523,450,773,909,Crime,18600911.0
3981,523,450,773,909,Thriller,18600911.0
3982,334,451,774,910,Comedy,7204138.0
3983,524,452,775,911,Action,90800000.0
3984,524,452,775,911,Drama,90800000.0
3985,524,452,775,911,Family,90800000.0
3986,524,452,775,911,Sport,90800000.0
3987,352,36,3,612,Crime,150117807.0
3988,352,36,3,612,Drama,150117807.0
3989,525,31,776,912,Comedy,163947053.0
3990,525,31,776,912,Drama,163947053.0
3991,525,31,776,912,Romance,163947053.0
3992,526,222,777,913,Crime,116735231.0
3993,526,222,777,913,Mystery,116735231.0
3994,526,222,777,913,Thriller,116735231.0
3995,42,453,778,914,Adventure,118500000.0
3996,42,453,778,914,Comedy,118500000.0
3997,42,453,778,914,Sci-Fi,118500000.0
3998,184,58,64,915,Action,126546825.0
3999,184,58,64,915,Sci-Fi,126546825.0
4000,184,58,64,915,Thriller,126546825.0
4001,527,374,703,608,Drama,166147885.0
4002,527,374,703,608,Romance,166147885.0
4003,410,223,61,916,Action,111760631.0
4004,410,223,61,916,Adventure,111760631.0
4005,410,223,61,916,Comedy,111760631.0
4006,410,223,61,916,Family,111760631.0
4007,410,223,61,916,Sci-Fi,111760631.0
4008,128,10,231,91,Crime,108706165.0
4009,128,10,231,91,Drama,108706165.0
4010,128,10,231,91,Thriller,108706165.0
4011,77,454,779,732,Comedy,138614544.0
4012,77,454,779,732,Family,138614544.0
4013,20,455,780,917,Action,125069696.0
4014,20,455,780,917,Biography,125069696.0
4015,20,455,780,917,Drama,125069696.0
4016,20,455,780,917,Thriller,125069696.0
4017,20,455,780,917,War,125069696.0
4018,474,32,781,918,Comedy,107458785.0
4019,474,32,781,918,Drama,107458785.0
4020,474,32,781,918,Sport,107458785.0
4021,32,456,690,919,Horror,102310175.0
4022,32,456,690,919,Mystery,102310175.0
4023,32,456,690,919,Thriller,102310175.0
4024,65,457,782,920,Biography,96917897.0
4025,65,457,782,920,Drama,96917897.0
4026,528,458,783,921,Comedy,93952276.0
4027,528,458,783,921,Drama,93952276.0
4028,528,458,783,921,Romance,93952276.0
4029,479,459,331,922,Comedy,90703745.0
4030,529,460,784,923,Horror,89138076.0
4031,529,460,784,923,Mystery,89138076.0
4032,42,453,778,914,Adventure,87666629.0
4033,42,453,778,914,Comedy,87666629.0
4034,42,453,778,914,Sci-Fi,87666629.0
4035,42,453,778,914,Western,87666629.0
4036,530,158,785,912,Comedy,90353764.0
4037,530,158,785,912,Crime,90353764.0
4038,407,61,126,55,Fantasy,82522790.0
4039,407,61,126,55,Horror,82522790.0
4040,407,61,126,55,Romance,82522790.0
4041,313,200,786,924,Biography,94125426.0
4042,313,200,786,924,Drama,94125426.0
4043,313,200,786,924,Romance,94125426.0
4044,425,41,13,925,Biography,95001343.0
4045,425,41,13,925,Drama,95001343.0
4046,425,41,13,925,Sport,95001343.0
4047,231,90,272,1,Crime,81292135.0
4048,231,90,272,1,Drama,81292135.0
4049,231,90,272,1,Thriller,81292135.0
4050,296,184,496,662,Comedy,86208010.0
4051,426,71,41,926,Adventure,81593527.0
4052,426,71,41,926,Drama,81593527.0
4053,426,71,41,926,Family,81593527.0
4054,212,150,83,481,Comedy,75274748.0
4055,212,150,83,481,Drama,75274748.0
4056,130,461,787,530,Action,90835030.0
4057,130,461,787,530,Comedy,90835030.0
4058,153,462,788,927,Action,72455275.0
4059,153,462,788,927,Adventure,72455275.0
4060,153,462,788,927,Drama,72455275.0
4061,153,462,788,927,Romance,72455275.0
4062,153,462,788,927,War,72455275.0
4063,321,463,789,13,Biography,75305995.0
4064,321,463,789,13,Drama,75305995.0
4065,321,463,789,13,Music,75305995.0
4066,325,161,790,928,Crime,74098862.0
4067,325,161,790,928,Thriller,74098862.0
4068,223,176,109,153,Crime,72266306.0
4069,223,176,109,153,Drama,72266306.0
4070,223,176,109,153,Mystery,72266306.0
4071,223,176,109,153,Thriller,72266306.0
4072,510,5,27,929,Comedy,71347010.0
4073,510,5,27,929,Romance,71347010.0
4074,296,464,292,930,Comedy,70836296.0
4075,296,464,292,930,Drama,70836296.0
4076,296,464,292,930,Fantasy,70836296.0
4077,296,464,292,930,Romance,70836296.0
4078,75,465,791,931,Drama,70405498.0
4079,75,465,791,931,History,70405498.0
4080,75,465,791,931,Thriller,70405498.0
4081,420,52,792,932,Comedy,70163652.0
4082,420,52,792,932,Crime,70163652.0
4083,1,5,39,859,Adventure,66808615.0
4084,1,5,39,859,Comedy,66808615.0
4085,1,5,39,859,Crime,66808615.0
4086,1,5,39,859,Romance,66808615.0
4087,314,283,464,537,Biography,115603980.0
4088,314,283,464,537,Drama,115603980.0
4089,314,283,464,537,Sport,115603980.0
4090,314,283,464,537,War,115603980.0
4091,509,466,302,739,Comedy,64149837.0
4092,509,466,302,739,Drama,64149837.0
4093,509,466,302,739,Family,64149837.0
4094,509,466,302,739,Fantasy,64149837.0
4095,509,466,302,739,Romance,64149837.0
4096,531,422,793,933,Comedy,83906114.0
4097,531,422,793,933,Romance,83906114.0
4098,487,467,794,934,Horror,66466372.0
4099,37,32,795,935,Drama,72306065.0
4100,37,32,795,935,History,72306065.0
4101,37,32,795,935,Thriller,72306065.0
4102,191,468,796,936,Action,59068786.0
4103,191,468,796,936,Drama,59068786.0
4104,191,468,796,936,Thriller,59068786.0
4105,191,468,796,936,War,59068786.0
4106,532,469,797,937,Comedy,60923325.0
4107,532,469,797,937,Music,60923325.0
4108,156,470,798,938,Comedy,57887882.0
4109,156,470,798,938,Drama,57887882.0
4110,156,470,798,938,Romance,57887882.0
4111,248,372,799,939,Action,53955614.0
4112,248,372,799,939,Adventure,53955614.0
4113,248,372,799,939,Comedy,53955614.0
4114,248,372,799,939,Family,53955614.0
4115,248,372,799,939,Sci-Fi,53955614.0
4116,533,471,570,940,Action,54967359.0
4117,533,471,570,940,Horror,54967359.0
4118,52,9,668,265,Action,54228104.0
4119,52,9,668,265,Adventure,54228104.0
4120,52,9,668,265,Drama,54228104.0
4121,52,9,668,265,Romance,54228104.0
4122,52,9,668,265,Thriller,54228104.0
4123,478,70,800,941,Crime,57981889.0
4124,478,70,800,941,Drama,57981889.0
4125,478,70,800,941,Thriller,57981889.0
4126,431,21,264,942,Action,61094903.0
4127,431,21,264,942,Mystery,61094903.0
4128,431,21,264,942,Thriller,61094903.0
4129,3,33,296,7,Drama,53082743.0
4130,3,33,296,7,Mystery,53082743.0
4131,3,33,296,7,Sci-Fi,53082743.0
4132,3,33,296,7,Thriller,53082743.0
4133,383,10,222,943,Comedy,54414716.0
4134,383,10,222,943,Crime,54414716.0
4135,534,226,801,944,Adventure,57011847.0
4136,534,226,801,944,Animation,57011847.0
4137,534,226,801,944,Comedy,57011847.0
4138,534,226,801,944,Family,57011847.0
4139,534,226,801,944,Sci-Fi,57011847.0
4140,278,472,802,945,Action,50859889.0
4141,278,472,802,945,Adventure,50859889.0
4142,278,472,802,945,Drama,50859889.0
4143,278,472,802,945,Thriller,50859889.0
4144,515,473,803,120,Action,51185897.0
4145,515,473,803,120,Adventure,51185897.0
4146,515,473,803,120,Thriller,51185897.0
4147,535,474,97,946,Action,52000688.0
4148,535,474,97,946,Adventure,52000688.0
4149,535,474,97,946,Sci-Fi,52000688.0
4150,535,474,97,946,Thriller,52000688.0
4151,236,475,804,947,Comedy,49851591.0
4152,236,475,804,947,Crime,49851591.0
4153,236,475,804,947,Romance,49851591.0
4154,376,1,805,854,Mystery,47781388.0
4155,376,1,805,854,Thriller,47781388.0
4156,536,61,806,948,Drama,52320979.0
4157,536,61,806,948,Fantasy,52320979.0
4158,536,61,806,948,Romance,52320979.0
4159,375,476,807,949,Horror,47806295.0
4160,375,476,807,949,Mystery,47806295.0
4161,375,476,807,949,Thriller,47806295.0
4162,537,77,808,38,Comedy,51853450.0
4163,537,77,808,38,Drama,51853450.0
4164,537,77,808,38,Family,51853450.0
4165,537,77,808,38,Fantasy,51853450.0
4166,538,477,809,311,Comedy,46012734.0
4167,538,477,809,311,Romance,46012734.0
4168,315,478,810,950,Biography,47034272.0
4169,315,478,810,950,Drama,47034272.0
4170,315,478,810,950,Music,47034272.0
4171,315,478,810,950,Musical,47034272.0
4172,407,105,811,385,Crime,45856732.0
4173,407,105,811,385,Drama,45856732.0
4174,407,105,811,385,Thriller,45856732.0
4175,492,20,805,283,Horror,59588068.0
4176,492,20,805,283,Mystery,59588068.0
4177,492,20,805,283,Thriller,59588068.0
4178,37,79,64,619,Drama,44175394.0
4179,37,79,64,619,History,44175394.0
4180,126,479,812,951,Adventure,45500797.0
4181,126,479,812,951,Drama,45500797.0
4182,126,479,812,951,Romance,45500797.0
4183,539,480,813,952,Action,41797066.0
4184,539,480,813,952,Horror,41797066.0
4185,539,480,813,952,Sci-Fi,41797066.0
4186,539,480,813,952,Thriller,41797066.0
4187,361,481,814,953,Comedy,38087756.0
4188,361,481,814,953,Family,38087756.0
4189,540,5,815,606,Drama,37752931.0
4190,540,5,815,606,Romance,37752931.0
4191,336,6,816,574,Comedy,50562555.0
4192,336,6,816,574,Music,50562555.0
4193,336,6,816,574,Romance,50562555.0
4194,541,482,817,954,Adventure,37371385.0
4195,541,482,817,954,Comedy,37371385.0
4196,541,482,817,954,Sci-Fi,37371385.0
4197,525,483,818,955,Comedy,37101011.0
4198,525,483,818,955,Drama,37101011.0
4199,529,484,819,956,Horror,38176892.0
4200,529,484,819,956,Mystery,38176892.0
4201,128,73,75,957,Mystery,36283504.0
4202,128,73,75,957,Thriller,36283504.0
4203,75,485,386,532,Biography,35183792.0
4204,75,485,386,532,Drama,35183792.0
4205,75,485,386,532,Music,35183792.0
4206,75,485,386,532,Musical,35183792.0
4207,542,486,768,958,Comedy,38543473.0
4208,543,487,820,959,Comedy,36037909.0
4209,543,487,820,959,Drama,36037909.0
4210,445,488,821,960,Horror,42575718.0
4211,544,56,822,961,Comedy,33864342.0
4212,544,56,822,961,Crime,33864342.0
4213,544,56,822,961,Romance,33864342.0
4214,227,10,772,962,Drama,33508922.0
4215,296,489,823,963,Comedy,42071069.0
4216,296,489,823,963,Drama,42071069.0
4217,296,489,823,963,Romance,42071069.0
4218,296,489,823,963,Sport,42071069.0
4219,244,470,824,536,Comedy,32853640.0
4220,244,470,824,536,Drama,32853640.0
4221,303,21,96,518,Comedy,42615685.0
4222,303,21,96,518,Western,42615685.0
4223,486,414,825,964,Action,32055248.0
4224,486,414,825,964,Adventure,32055248.0
4225,486,414,825,964,Crime,32055248.0
4226,486,414,825,964,Fantasy,32055248.0
4227,486,414,825,964,Mystery,32055248.0
4228,486,414,825,964,Thriller,32055248.0
4229,545,32,826,965,Adventure,31836745.0
4230,545,32,826,965,Drama,31836745.0
4231,545,32,826,965,Mystery,31836745.0
4232,482,490,827,966,Comedy,30993544.0
4233,482,490,827,966,Drama,30993544.0
4234,482,490,827,966,Romance,30993544.0
4235,461,491,828,312,Biography,30981850.0
4236,461,491,828,312,Crime,30981850.0
4237,461,491,828,312,Drama,30981850.0
4238,461,491,828,312,Music,30981850.0
4239,546,262,72,967,Action,30199105.0
4240,546,262,72,967,Adventure,30199105.0
4241,546,262,72,967,Crime,30199105.0
4242,546,262,72,967,Thriller,30199105.0
4243,121,161,829,968,Drama,29077547.0
4244,121,161,829,968,Musical,29077547.0
4245,121,161,829,968,Romance,29077547.0
4246,161,277,830,969,Crime,29374178.0
4247,161,277,830,969,Drama,29374178.0
4248,161,277,830,969,Horror,29374178.0
4249,161,277,830,969,Thriller,29374178.0
4250,388,492,831,970,Comedy,28535768.0
4251,395,350,35,971,Horror,27663982.0
4252,395,350,35,971,Sci-Fi,27663982.0
4253,395,350,35,971,Thriller,27663982.0
4254,170,493,832,972,Action,27053815.0
4255,170,493,832,972,Adventure,27053815.0
4256,170,493,832,972,Romance,27053815.0
4257,547,126,23,973,Biography,26814957.0
4258,547,126,23,973,Drama,26814957.0
4259,547,126,23,973,History,26814957.0
4260,547,126,23,973,Romance,26814957.0
4261,548,61,96,10,Drama,25178165.0
4262,548,61,96,10,Romance,25178165.0
4263,239,494,833,974,Horror,25117498.0
4264,239,494,833,974,Thriller,25117498.0
4265,47,150,834,975,Crime,32645.0
4266,47,150,834,975,Drama,32645.0
4267,47,150,834,975,Romance,32645.0
4268,47,150,834,975,Thriller,32645.0
4269,474,95,835,976,Comedy,24332324.0
4270,474,95,835,976,Drama,24332324.0
4271,471,495,836,977,Action,36665854.0
4272,471,495,836,977,Crime,36665854.0
4273,471,495,836,977,Drama,36665854.0
4274,471,495,836,977,Thriller,36665854.0
4275,549,60,837,978,Adventure,22717758.0
4276,549,60,837,978,Animation,22717758.0
4277,549,60,837,978,Comedy,22717758.0
4278,549,60,837,978,Drama,22717758.0
4279,549,60,837,978,Family,22717758.0
4280,549,60,837,978,Fantasy,22717758.0
4281,549,60,837,978,Musical,22717758.0
4282,298,150,5,979,Crime,22433915.0
4283,298,150,5,979,Drama,22433915.0
4284,298,150,5,979,Mystery,22433915.0
4285,298,150,5,979,Thriller,22433915.0
4286,550,496,206,980,Drama,22326247.0
4287,550,496,206,980,Romance,22326247.0
4288,551,497,469,981,Action,21176322.0
4289,551,497,469,981,Comedy,21176322.0
4290,551,497,469,981,Crime,21176322.0
4291,366,201,838,709,Drama,20300000.0
4292,366,201,838,709,Thriller,20300000.0
4293,125,498,839,982,Drama,20302961.0
4294,552,372,840,121,Biography,15962471.0
4295,552,372,840,121,Drama,15962471.0
4296,552,372,840,121,History,15962471.0
4297,552,372,840,121,Romance,15962471.0
4298,453,73,319,513,Action,14942422.0
4299,453,73,319,513,Crime,14942422.0
4300,453,73,319,513,Thriller,14942422.0
4301,553,223,755,983,Action,14967182.0
4302,553,223,755,983,Crime,14967182.0
4303,553,223,755,983,Drama,14967182.0
4304,553,223,755,983,Thriller,14967182.0
4305,554,18,841,984,Drama,18996755.0
4306,554,18,841,984,Thriller,18996755.0
4307,555,499,209,985,Action,14375181.0
4308,555,499,209,985,Adventure,14375181.0
4309,555,499,209,985,Comedy,14375181.0
4310,555,499,209,985,Music,14375181.0
4311,555,499,209,985,Thriller,14375181.0
4312,457,184,582,986,Adventure,20999103.0
4313,457,184,582,986,Animation,20999103.0
4314,457,184,582,986,Comedy,20999103.0
4315,457,184,582,986,Crime,20999103.0
4316,457,184,582,986,Family,20999103.0
4317,380,59,519,987,Comedy,14448589.0
4318,380,59,519,987,Romance,14448589.0
4319,456,500,842,988,Comedy,14358033.0
4320,456,500,842,988,Romance,14358033.0
4321,456,500,842,988,Sci-Fi,14358033.0
4322,456,500,842,988,Thriller,14358033.0
4323,354,501,843,989,Comedy,33201661.0
4324,354,501,843,989,Romance,33201661.0
4325,556,502,844,990,Comedy,14018364.0
4326,556,502,844,990,Crime,14018364.0
4327,556,502,844,990,Family,14018364.0
4328,556,502,844,990,Romance,14018364.0
4329,557,503,792,343,Comedy,13395939.0
4330,557,503,792,343,Drama,13395939.0
4331,557,503,792,343,Romance,13395939.0
4332,528,504,845,991,Biography,20113965.0
4333,528,504,845,991,Drama,20113965.0
4334,528,504,845,991,Romance,20113965.0
4335,558,429,735,992,Drama,13376506.0
4336,559,306,846,258,Crime,13208023.0
4337,559,306,846,258,Horror,13208023.0
4338,559,306,846,258,Thriller,13208023.0
4339,159,154,61,993,Action,13838130.0
4340,159,154,61,993,Adventure,13838130.0
4341,159,154,61,993,Fantasy,13838130.0
4342,159,154,61,993,Thriller,13838130.0
4343,506,109,565,883,Drama,5773519.0
4344,506,109,565,883,Horror,5773519.0
4345,506,109,565,883,Sci-Fi,5773519.0
4346,506,109,565,883,Thriller,5773519.0
4347,466,505,267,994,Comedy,9652000.0
4348,560,82,315,774,Comedy,12081447.0
4349,560,82,315,774,Drama,12081447.0
4350,560,82,315,774,Music,12081447.0
4351,561,506,847,967,Action,7000000.0
4352,561,506,847,967,Adventure,7000000.0
4353,561,506,847,967,Drama,7000000.0
4354,561,506,847,967,Thriller,7000000.0
4355,562,471,848,621,Action,10431220.0
4356,562,471,848,621,Sci-Fi,10431220.0
4357,563,368,67,995,Action,10326062.0
4358,563,368,67,995,Horror,10326062.0
4359,563,368,67,995,Mystery,10326062.0
4360,563,368,67,995,Sci-Fi,10326062.0
4361,563,368,67,995,Thriller,10326062.0
4362,436,325,849,996,Drama,6114237.0
4363,436,325,849,996,Mystery,6114237.0
4364,436,325,849,996,Sci-Fi,6114237.0
4365,436,325,849,996,Thriller,6114237.0
4366,546,277,850,753,Action,4835968.0
4367,546,277,850,753,Adventure,4835968.0
4368,546,277,850,753,Thriller,4835968.0
4369,564,507,851,997,Comedy,4777007.0
4370,564,507,851,997,Fantasy,4777007.0
4371,564,507,851,997,Sci-Fi,4777007.0
4372,451,101,852,998,Adventure,3675072.0
4373,451,101,852,998,Sci-Fi,3675072.0
4374,451,101,852,998,Thriller,3675072.0
4375,344,508,853,999,Comedy,18438149.0
4376,344,508,853,999,Drama,18438149.0
4377,565,353,854,1000,Adventure,511920.0
4378,565,353,854,1000,Animation,511920.0
4379,565,353,854,1000,Comedy,511920.0
4380,565,353,854,1000,Fantasy,511920.0
4381,565,353,854,1000,Romance,511920.0
4382,417,159,795,1001,Action,10640645.0
4383,417,159,795,1001,Crime,10640645.0
4384,417,159,795,1001,Drama,10640645.0
4385,417,159,795,1001,Mystery,10640645.0
4386,417,159,795,1001,Thriller,10640645.0
4387,566,388,598,1002,Action,652526.0
4388,566,388,598,1002,Adventure,652526.0
4389,566,388,598,1002,Family,652526.0
4390,566,388,598,1002,Thriller,652526.0
4391,230,509,855,395,Drama,80050171.0
4392,230,509,855,395,Mystery,80050171.0
4393,230,509,855,395,Thriller,80050171.0
4394,375,59,764,1003,Comedy,7564000.0
4395,375,59,764,1003,Crime,7564000.0
4396,375,59,764,1003,Drama,7564000.0
4397,375,59,764,1003,Thriller,7564000.0
4398,567,510,856,1004,Adventure,876671.0
4399,567,510,856,1004,Comedy,876671.0
4400,567,510,856,1004,Drama,876671.0
4401,567,510,856,1004,Romance,876671.0
4402,567,510,856,1004,Thriller,876671.0
4403,567,510,856,1004,War,876671.0
4404,364,511,857,1005,Comedy,2869369.0
4405,364,511,857,1005,Fantasy,2869369.0
4406,568,53,858,1006,Action,128978.0
4407,568,53,858,1006,Drama,128978.0
4408,568,53,858,1006,History,128978.0
4409,568,53,858,1006,Romance,128978.0
4410,568,53,858,1006,War,128978.0
4411,187,512,859,456,Drama,77231.0
4412,187,512,859,456,History,77231.0
4413,187,512,859,456,War,77231.0
4414,569,101,42,1007,Action,4563029.0
4415,569,101,42,1007,Drama,4563029.0
4416,569,101,42,1007,Sci-Fi,4563029.0
4417,569,101,42,1007,Thriller,4563029.0
4418,570,88,722,1008,Comedy,463730.0
4419,101,485,860,806,Action,50693162.0
4420,101,485,860,806,Drama,50693162.0
4421,101,485,860,806,Fantasy,50693162.0
4422,571,513,861,1009,Action,6498000.0
4423,571,513,861,1009,Adventure,6498000.0
4424,571,513,861,1009,Drama,6498000.0
4425,571,513,861,1009,Fantasy,6498000.0
4426,571,513,861,1009,War,6498000.0
4427,122,514,862,1010,Drama,63411478.0
4428,122,514,862,1010,Fantasy,63411478.0
4429,122,514,862,1010,Romance,63411478.0
4430,122,514,862,1010,Sci-Fi,63411478.0
4431,322,515,863,125,Comedy,42640890.0
4432,322,515,863,125,Romance,42640890.0
4433,48,71,82,89,Action,144512310.0
4434,48,71,82,89,Crime,144512310.0
4435,48,71,82,89,Thriller,144512310.0
4436,23,252,488,1011,Animation,35287788.0
4437,23,252,488,1011,Comedy,35287788.0
4438,23,252,488,1011,Family,35287788.0
4439,23,252,488,1011,Horror,35287788.0
4440,23,252,488,1011,Sci-Fi,35287788.0
4441,7,516,864,1012,Action,25335935.0
4442,7,516,864,1012,Adventure,25335935.0
4443,7,516,864,1012,Sci-Fi,25335935.0
4444,7,516,864,1012,Thriller,25335935.0
4445,572,503,805,787,Biography,5881504.0
4446,572,503,805,787,Drama,5881504.0
4447,572,503,805,787,Romance,5881504.0
4448,572,503,805,787,Sport,5881504.0
4449,408,370,865,712,Action,60000000.0
4450,408,370,865,712,Comedy,60000000.0
4451,408,370,865,712,Sci-Fi,60000000.0
4452,222,150,225,1013,Comedy,29802761.0
4453,222,150,225,1013,Sport,29802761.0
4454,129,517,766,1014,Action,626809.0
4455,129,517,766,1014,Adventure,626809.0
4456,129,517,766,1014,Drama,626809.0
4457,129,517,766,1014,History,626809.0
4458,129,517,766,1014,War,626809.0
4459,268,518,786,1015,Comedy,127214072.0
4460,268,518,786,1015,Romance,127214072.0
4461,264,67,613,1016,Comedy,88915214.0
4462,264,67,613,1016,Romance,88915214.0
4463,573,519,866,1017,Comedy,30400000.0
4464,410,25,867,1018,Action,85570368.0
4465,410,25,867,1018,Adventure,85570368.0
4466,410,25,867,1018,Comedy,85570368.0
4467,410,25,867,1018,Family,85570368.0
4468,410,25,867,1018,Sci-Fi,85570368.0
4469,574,259,294,628,Action,75668868.0
4470,574,259,294,628,Adventure,75668868.0
4471,574,259,294,628,Mystery,75668868.0
4472,574,259,294,628,Sci-Fi,75668868.0
4473,574,259,294,628,Thriller,75668868.0
4474,575,520,868,1019,Action,6594136.0
4475,575,520,868,1019,Biography,6594136.0
4476,575,520,868,1019,Drama,6594136.0
4477,67,80,222,34,Drama,58700247.0
4478,67,80,222,34,Romance,58700247.0
4479,576,148,869,1020,Biography,50668906.0
4480,576,148,869,1020,Drama,50668906.0
4481,576,148,869,1020,Sport,50668906.0
4482,74,419,870,1021,Crime,39177215.0
